id,target,split
65120072,0.0,train
20406589,0.0,train
64440599,0.0,train
17009814,1.0,train
70795733,,test
21052736,0.0,train
77310376,0.0,train
87886235,0.0,train
52485649,0.0,train
74847377,4.0,train
66038193,0.0,train
21467825,0.0,train
45172145,0.0,train
86616941,1.0,train
72605935,,test
13233627,0.0,train
74965656,1.0,train
35979712,0.0,train
32965447,0.0,train
28338796,0.0,train
38745819,,test
86338501,0.0,train
20219460,0.0,train
81406704,0.0,train
66070887,0.0,train
80533272,0.0,train
31100528,0.0,train
45644332,1.0,train
80720458,1.0,train
26422928,0.0,train
4206275,0.0,train
84436082,4.0,train
70227313,0.0,train
72460153,0.0,train
53815376,,test
4944593,0.0,train
2439433,0.0,train
873822,4.0,train
75162333,4.0,train
83900653,4.0,train
13439858,,test
33310731,1.0,train
45690408,0.0,train
22256727,,test
61670498,4.0,train
85320109,1.0,train
45973825,,test
10078385,,test
86660080,,test
46819919,0.0,train
68502648,0.0,train
71797170,,test
396434,0.0,train
35542686,,test
83920982,0.0,train
60267574,0.0,train
71613455,4.0,train
71081720,,test
59119071,,test
36108584,0.0,train
11828340,0.0,train
86521577,0.0,train
67524804,0.0,train
43824459,1.0,train
62993254,,test
49258574,0.0,train
77620605,0.0,train
43707492,0.0,train
40810553,0.0,train
13916416,0.0,train
51545439,0.0,train
29893811,0.0,train
33208333,0.0,train
817288,0.0,train
18803762,0.0,train
32794750,0.0,train
75294667,0.0,train
30092140,1.0,train
68359434,,test
87315790,0.0,train
7849223,0.0,train
85698595,,test
20191938,0.0,train
33755258,0.0,train
33015499,0.0,train
63395051,0.0,train
41114146,1.0,train
37513771,,test
61881901,1.0,train
14339331,0.0,train
75577184,0.0,train
24197542,0.0,train
60936732,0.0,train
79830353,0.0,train
54544985,0.0,train
39874354,0.0,train
77364956,0.0,train
79693736,0.0,train
21635978,4.0,train
85931864,0.0,train
76540421,0.0,train
6885597,0.0,train
3481221,4.0,train
43950883,4.0,train
70345545,0.0,train
26139575,,test
43429929,,test
21479807,0.0,train
86109589,0.0,train
31215874,0.0,train
70888599,0.0,train
70465855,0.0,train
78490721,0.0,train
38368677,4.0,train
7578495,0.0,train
21901934,0.0,train
6968600,0.0,train
51835151,0.0,train
46204621,0.0,train
42635534,0.0,train
20623881,0.0,train
88041828,0.0,train
34055832,0.0,train
30700182,0.0,train
5268650,0.0,train
33094724,0.0,train
48473176,0.0,train
81959808,0.0,train
78696392,0.0,train
11203127,0.0,train
925405,,test
67511626,0.0,train
33971059,0.0,train
9865035,0.0,train
10526545,0.0,train
20827407,0.0,train
26624338,0.0,train
87214415,0.0,train
46246903,0.0,train
56522898,0.0,train
54951818,0.0,train
40483809,0.0,train
28777800,4.0,train
39322811,4.0,train
48524757,,test
87266106,,test
17444238,0.0,train
1595362,0.0,train
67720459,0.0,train
4796966,0.0,train
14301900,0.0,train
9407239,0.0,train
33622174,0.0,train
2772399,0.0,train
87428078,0.0,train
68135514,,test
78959468,0.0,train
48442638,,test
61691668,0.0,train
29477607,0.0,train
83942098,,test
14342058,0.0,train
43605095,0.0,train
38286286,4.0,train
3698839,0.0,train
60171401,1.0,train
27292476,0.0,train
6780622,0.0,train
82427957,1.0,train
61278629,1.0,train
87237229,,test
29010575,0.0,train
42319886,0.0,train
76893701,0.0,train
44769460,0.0,train
43847452,0.0,train
70623688,0.0,train
8737316,0.0,train
29111585,,test
71804718,0.0,train
24393274,0.0,train
66254609,0.0,train
68854353,0.0,train
21333148,0.0,train
68295434,0.0,train
85905655,4.0,train
44580104,4.0,train
31988508,,test
63458927,0.0,train
42990257,0.0,train
32509309,0.0,train
52967177,1.0,train
85879504,0.0,train
8138344,0.0,train
33962551,0.0,train
59319689,0.0,train
85437079,,test
51513444,0.0,train
79543312,0.0,train
75123459,3.0,train
61087520,0.0,train
36120377,0.0,train
65182340,0.0,train
27460228,0.0,train
41152849,0.0,train
47946971,0.0,train
45168577,0.0,train
38767238,,test
47726159,4.0,train
78516500,0.0,train
75164776,0.0,train
69314689,0.0,train
19760172,0.0,train
42328314,0.0,train
84055076,0.0,train
85980744,0.0,train
39327824,0.0,train
40738416,4.0,train
15486895,0.0,train
68538835,1.0,train
7045268,0.0,train
24851148,4.0,train
67520666,,test
71793680,0.0,train
61848518,0.0,train
49410640,4.0,train
10040694,4.0,train
85682512,4.0,train
10215840,4.0,train
1423827,4.0,train
23477141,4.0,train
61028692,4.0,train
76516070,4.0,train
65499716,4.0,train
53156616,4.0,train
73817111,,test
75395403,4.0,train
79974031,,test
29578629,,test
62305071,0.0,train
39567754,4.0,train
62336020,4.0,train
11577466,4.0,train
34715967,4.0,train
8351853,4.0,train
8813297,4.0,train
25481742,4.0,train
55160704,4.0,train
51622209,4.0,train
84618455,4.0,train
42565334,0.0,train
26781229,4.0,train
74541655,4.0,train
60002181,,test
13398018,1.0,train
64705300,,test
13515766,,test
80563767,,test
46708512,0.0,train
62498575,0.0,train
38201219,1.0,train
16368049,0.0,train
43825489,,test
63511515,0.0,train
5121179,0.0,train
17844999,2.0,train
1696731,0.0,train
24785685,,test
1769058,0.0,train
60615403,,test
72326632,0.0,train
3415553,0.0,train
85750561,0.0,train
38285338,,test
67818887,0.0,train
87512629,,test
43206382,0.0,train
71452113,0.0,train
29055659,0.0,train
23389638,0.0,train
9464942,,test
43050257,0.0,train
29931913,1.0,train
78559117,0.0,train
74668371,,test
37643138,,test
30660055,0.0,train
84893630,4.0,train
10465462,0.0,train
86815224,0.0,train
51001175,0.0,train
4325751,4.0,train
84521553,0.0,train
75007194,0.0,train
64448542,0.0,train
43499262,0.0,train
57959961,0.0,train
26580621,0.0,train
24070645,0.0,train
67915599,0.0,train
35893052,0.0,train
42689617,0.0,train
64775356,0.0,train
47143328,,test
68531807,,test
16887353,0.0,train
26699864,0.0,train
36443127,0.0,train
17213499,1.0,train
1785839,0.0,train
81975281,0.0,train
32438147,0.0,train
27535642,0.0,train
26715950,0.0,train
72750129,0.0,train
88296588,,test
64553533,0.0,train
78548710,,test
32710328,0.0,train
33663932,0.0,train
59951522,0.0,train
6233408,0.0,train
22162079,0.0,train
40438852,0.0,train
29972124,0.0,train
70552904,,test
18549217,0.0,train
77211498,0.0,train
51310338,,test
60415607,,test
39849834,0.0,train
1015313,0.0,train
14416690,,test
43978397,,test
12434,,test
38940513,1.0,train
81599795,0.0,train
42927676,,test
49191554,0.0,train
76385818,0.0,train
20056954,0.0,train
56706907,0.0,train
35951062,0.0,train
72729061,0.0,train
46903401,4.0,train
58879768,4.0,train
23027183,0.0,train
9180770,0.0,train
64592737,4.0,train
81772778,4.0,train
75817369,0.0,train
36427662,,test
48637331,0.0,train
87359860,,test
15982627,0.0,train
73804348,0.0,train
37044186,0.0,train
53489699,0.0,train
75318993,,test
20079639,0.0,train
85860226,,test
49809866,0.0,train
65979671,0.0,train
25893442,0.0,train
70737145,0.0,train
14424052,0.0,train
20425508,,test
72968998,,test
8280651,0.0,train
38710443,1.0,train
88258131,0.0,train
47453565,0.0,train
56339482,4.0,train
64824061,0.0,train
49240893,0.0,train
49434116,,test
23248573,0.0,train
63211540,1.0,train
73526243,4.0,train
47503125,0.0,train
80801696,0.0,train
76935132,0.0,train
32114389,1.0,train
61197223,,test
18931725,,test
75994930,0.0,train
59185158,0.0,train
76197015,0.0,train
50681998,,test
45705018,0.0,train
62834631,0.0,train
3289017,0.0,train
32399549,,test
25112303,,test
68384391,0.0,train
34359413,0.0,train
35441448,0.0,train
33223144,0.0,train
75050854,0.0,train
63173285,,test
77430841,0.0,train
75259625,0.0,train
39607782,1.0,train
22553434,0.0,train
40284532,0.0,train
35201451,0.0,train
21706705,,test
24395138,0.0,train
74306640,0.0,train
86239301,0.0,train
58110815,0.0,train
49087398,,test
58977979,0.0,train
52481042,0.0,train
1747236,,test
5999095,,test
17402605,0.0,train
61737172,0.0,train
273314,,test
3877740,0.0,train
77946823,0.0,train
8838652,4.0,train
15549018,0.0,train
53276696,1.0,train
72763714,0.0,train
30415096,0.0,train
26674304,,test
11204976,0.0,train
87406583,0.0,train
36721742,0.0,train
66555310,0.0,train
32437572,0.0,train
28038461,0.0,train
61543385,0.0,train
28794593,0.0,train
78358210,0.0,train
32960816,0.0,train
6226309,0.0,train
56434447,0.0,train
50139897,0.0,train
63677279,0.0,train
11557898,0.0,train
4250371,0.0,train
3092619,0.0,train
2533210,0.0,train
31745887,4.0,train
78013893,0.0,train
76019827,,test
32687187,0.0,train
76882222,0.0,train
48670107,0.0,train
72120998,0.0,train
53999307,1.0,train
63106833,,test
24829202,0.0,train
88320361,0.0,train
38803062,0.0,train
21697528,0.0,train
39774180,1.0,train
46800261,0.0,train
85808517,0.0,train
28476392,4.0,train
37157429,0.0,train
31271659,0.0,train
66801757,0.0,train
57361662,0.0,train
32188359,,test
44862247,,test
46652302,0.0,train
43645019,0.0,train
35700437,0.0,train
17646874,0.0,train
87203748,0.0,train
24495152,0.0,train
71164327,4.0,train
87500089,0.0,train
85085811,,test
83271866,,test
9365087,,test
65088441,,test
6284703,0.0,train
63207355,0.0,train
67225928,0.0,train
47622635,0.0,train
19678393,1.0,train
11880507,0.0,train
2263720,,test
88445358,0.0,train
32413644,4.0,train
34469697,4.0,train
65330489,4.0,train
19602581,0.0,train
65141237,0.0,train
76450183,0.0,train
49828153,0.0,train
72121130,0.0,train
75109516,,test
7107480,0.0,train
25716652,0.0,train
34279364,0.0,train
18266738,0.0,train
60158437,0.0,train
44394793,0.0,train
20879434,4.0,train
60887729,,test
14605502,0.0,train
36300751,0.0,train
4374696,0.0,train
79810683,0.0,train
55510933,0.0,train
29336008,0.0,train
60839967,0.0,train
10263169,0.0,train
70937336,0.0,train
30696954,4.0,train
22024815,0.0,train
59452100,,test
39043829,4.0,train
5523723,0.0,train
40114515,,test
12317828,,test
32280732,0.0,train
23115658,,test
6228623,4.0,train
17625061,,test
61143739,3.0,train
16348443,,test
24394658,0.0,train
17727714,1.0,train
56641179,0.0,train
29734861,0.0,train
87290504,0.0,train
37294626,,test
29701915,0.0,train
52442233,,test
50453950,3.0,train
85668799,,test
31168383,4.0,train
53451571,4.0,train
46961239,4.0,train
222215,4.0,train
78140099,4.0,train
65445476,4.0,train
49201963,,test
79850183,,test
24206761,4.0,train
2127099,4.0,train
25078345,,test
45462890,4.0,train
8068621,,test
38691206,0.0,train
43272716,0.0,train
11985674,4.0,train
15506980,4.0,train
3623991,,test
8566321,0.0,train
85022955,,test
80322072,4.0,train
19769151,4.0,train
56490024,4.0,train
40420971,4.0,train
62976315,4.0,train
38176442,4.0,train
31592620,4.0,train
65494557,4.0,train
32593238,4.0,train
27736300,4.0,train
35612320,4.0,train
68932322,4.0,train
36310116,4.0,train
12448670,4.0,train
56527084,4.0,train
45359789,4.0,train
74286046,4.0,train
6647002,,test
17699739,4.0,train
25521644,4.0,train
5741700,,test
86710487,4.0,train
85335191,4.0,train
13417956,4.0,train
84673603,4.0,train
57141557,4.0,train
17860566,,test
30208555,4.0,train
69609560,4.0,train
15649262,4.0,train
62648734,4.0,train
9671088,4.0,train
71494584,,test
44349315,4.0,train
50338792,4.0,train
43626794,,test
34101022,4.0,train
63276584,4.0,train
59140568,4.0,train
60439433,4.0,train
77480649,4.0,train
40039423,4.0,train
36067546,4.0,train
22046559,4.0,train
30012707,4.0,train
1170479,4.0,train
34869745,4.0,train
18323217,0.0,train
20398808,0.0,train
28071822,0.0,train
17924137,0.0,train
85184151,0.0,train
59681239,1.0,train
18213888,0.0,train
59961203,0.0,train
20804979,0.0,train
1679703,0.0,train
49210576,0.0,train
53998117,0.0,train
34960622,,test
66313382,,test
70896408,0.0,train
81253566,1.0,train
43036479,0.0,train
82959915,,test
56513387,0.0,train
57089919,0.0,train
13413934,0.0,train
63211889,0.0,train
35211008,0.0,train
73018258,0.0,train
47271337,0.0,train
49955018,0.0,train
42702177,0.0,train
80951338,2.0,train
9267297,2.0,train
73900310,2.0,train
84009427,2.0,train
18807455,0.0,train
26465797,1.0,train
72357573,,test
10225405,0.0,train
80692958,0.0,train
7135570,0.0,train
86614093,0.0,train
19521899,0.0,train
64469434,0.0,train
80337384,0.0,train
42480756,0.0,train
32676681,1.0,train
43673302,1.0,train
54157405,1.0,train
49246015,,test
35365795,0.0,train
34538009,,test
53383122,0.0,train
21558707,0.0,train
35476039,1.0,train
60401763,0.0,train
68701814,0.0,train
22071626,0.0,train
59618280,,test
52100856,0.0,train
636108,0.0,train
60979370,0.0,train
36038290,0.0,train
7386269,,test
59353607,0.0,train
17456151,0.0,train
19685329,1.0,train
68285447,0.0,train
31992823,,test
80188146,0.0,train
33490539,0.0,train
37913385,0.0,train
75004942,0.0,train
21040100,1.0,train
33994089,0.0,train
68499036,0.0,train
23085163,0.0,train
30089632,0.0,train
17146330,0.0,train
88260924,,test
84357910,0.0,train
46554350,0.0,train
46901935,4.0,train
5622410,4.0,train
50979856,0.0,train
11067265,0.0,train
39893046,4.0,train
14557897,,test
24051307,4.0,train
62893387,0.0,train
28317605,0.0,train
18475546,4.0,train
82054681,4.0,train
61176305,4.0,train
9996307,0.0,train
39951755,4.0,train
47305626,,test
11730025,4.0,train
38962483,4.0,train
29315258,0.0,train
26102724,0.0,train
9862174,4.0,train
45986930,4.0,train
17290857,0.0,train
79346334,0.0,train
17206263,0.0,train
87654878,0.0,train
14854342,0.0,train
58206282,,test
62976538,1.0,train
73491755,0.0,train
59510791,0.0,train
80415270,0.0,train
11516752,4.0,train
66382943,4.0,train
28836371,4.0,train
28887295,4.0,train
79396845,4.0,train
25435630,,test
87311288,4.0,train
54555415,,test
17804985,0.0,train
59311988,0.0,train
8672854,0.0,train
61825759,0.0,train
81255678,,test
82484891,1.0,train
50191157,0.0,train
88046261,,test
21319933,0.0,train
75924838,0.0,train
32301855,0.0,train
44649019,0.0,train
83012721,0.0,train
67107328,0.0,train
83342283,0.0,train
65515787,0.0,train
136227,0.0,train
16709246,4.0,train
42908609,0.0,train
386147,0.0,train
24908399,0.0,train
54099680,0.0,train
2940170,0.0,train
16164188,0.0,train
54230650,,test
14280812,1.0,train
25189549,0.0,train
37889653,,test
559261,0.0,train
53569507,0.0,train
25840370,0.0,train
740723,1.0,train
39765068,,test
6922611,0.0,train
65591576,0.0,train
5934870,0.0,train
75344112,0.0,train
86453706,,test
18046883,0.0,train
16344668,,test
51849757,,test
29565278,0.0,train
3136165,4.0,train
3261224,4.0,train
69297845,4.0,train
40275269,0.0,train
54072815,0.0,train
59160623,,test
75003605,0.0,train
6173200,1.0,train
52387708,0.0,train
77463019,0.0,train
66216943,,test
2367742,0.0,train
35788543,0.0,train
46622788,0.0,train
70011570,,test
67246416,0.0,train
63829577,0.0,train
22843592,0.0,train
35274689,0.0,train
5342034,0.0,train
38367895,0.0,train
80642729,0.0,train
20040861,1.0,train
27793274,0.0,train
57355897,0.0,train
34843831,1.0,train
57603124,,test
83142517,4.0,train
81674105,0.0,train
42757263,0.0,train
15659013,0.0,train
34342929,0.0,train
70194410,0.0,train
12404750,0.0,train
73458318,,test
70769938,1.0,train
50378243,1.0,train
84358529,0.0,train
39540332,,test
58836686,4.0,train
21233173,4.0,train
41701000,4.0,train
85897329,4.0,train
51228210,4.0,train
86165922,0.0,train
9156462,4.0,train
37473743,0.0,train
18673481,2.0,train
11996982,0.0,train
1371082,0.0,train
71054296,0.0,train
14069560,0.0,train
44320008,0.0,train
84180195,,test
62776228,0.0,train
69436058,,test
51496118,0.0,train
51718572,0.0,train
66541888,,test
25821969,0.0,train
6112639,1.0,train
15979143,0.0,train
19088747,0.0,train
83678709,0.0,train
67656592,0.0,train
42599074,1.0,train
51353264,,test
36454579,0.0,train
33064988,0.0,train
58002825,0.0,train
47869984,,test
58596346,0.0,train
30357394,0.0,train
62063850,,test
5625879,0.0,train
26030624,0.0,train
66594874,0.0,train
78707562,0.0,train
30405708,1.0,train
37585625,0.0,train
77693091,1.0,train
30614564,0.0,train
5644162,0.0,train
22133925,0.0,train
53246973,0.0,train
26208315,0.0,train
60223433,0.0,train
73019501,0.0,train
47537701,0.0,train
1243448,0.0,train
28194586,,test
67896427,0.0,train
12683681,0.0,train
32870889,,test
86332279,0.0,train
21447195,0.0,train
45719873,0.0,train
84347701,0.0,train
51485128,0.0,train
71929127,1.0,train
87664137,,test
10098613,0.0,train
40627679,0.0,train
38568482,0.0,train
82356273,,test
28156715,,test
62990745,0.0,train
45447045,,test
83802850,0.0,train
87724955,1.0,train
9082653,1.0,train
84030605,0.0,train
81971080,0.0,train
57233547,0.0,train
67705491,0.0,train
87741106,4.0,train
40812686,4.0,train
82654449,4.0,train
41738023,4.0,train
5365878,4.0,train
3942784,4.0,train
22605581,0.0,train
15197588,1.0,train
37453984,0.0,train
39998443,0.0,train
77938906,0.0,train
78728634,4.0,train
37905315,1.0,train
57248537,0.0,train
86900418,1.0,train
7146648,1.0,train
8994073,0.0,train
3145824,0.0,train
38818612,0.0,train
29548941,1.0,train
84595890,0.0,train
57265366,0.0,train
76247055,0.0,train
61115049,1.0,train
35654078,1.0,train
8086083,,test
36196884,0.0,train
20177324,0.0,train
20821382,,test
23412467,0.0,train
1882693,0.0,train
2621146,,test
34271238,0.0,train
47013858,1.0,train
14045633,,test
22967039,0.0,train
40790753,0.0,train
42569029,4.0,train
74749825,4.0,train
55061397,4.0,train
36467982,4.0,train
33110269,0.0,train
9302320,4.0,train
31954620,4.0,train
28665059,0.0,train
53435144,,test
25701930,0.0,train
27962215,0.0,train
8152859,0.0,train
80730691,0.0,train
1199612,0.0,train
11521479,0.0,train
79297241,1.0,train
79799130,0.0,train
51394232,0.0,train
68993051,0.0,train
34237411,0.0,train
34400994,0.0,train
58525838,,test
37913099,1.0,train
82962672,0.0,train
24749498,0.0,train
60016534,0.0,train
25635836,,test
9555994,,test
16201172,0.0,train
50235950,0.0,train
27788706,0.0,train
60024705,0.0,train
44705435,,test
1000092,1.0,train
73638938,0.0,train
63277210,0.0,train
60881121,0.0,train
14017180,0.0,train
23344221,2.0,train
25414321,2.0,train
8410320,2.0,train
2679484,,test
8575260,0.0,train
20311594,0.0,train
56771225,,test
41277087,2.0,train
18352613,2.0,train
43748284,0.0,train
40035000,0.0,train
14843500,1.0,train
30274337,0.0,train
25988670,0.0,train
74586180,0.0,train
26071060,0.0,train
42182074,,test
34050902,0.0,train
13759106,1.0,train
81797755,0.0,train
87702221,,test
13620799,0.0,train
59477464,0.0,train
57329945,0.0,train
36702044,4.0,train
24240044,0.0,train
37585087,0.0,train
87461183,0.0,train
49934608,3.0,train
21724192,0.0,train
78093835,1.0,train
73086431,1.0,train
60884892,0.0,train
1581667,0.0,train
35634146,0.0,train
33790497,,test
28412686,0.0,train
27382764,0.0,train
62815321,,test
76639490,0.0,train
8179034,3.0,train
